"QDate","FwdMonth","CONTOUR_D","FwdYM","CONTOUR_M","CORR_M","SLOPE_D","FwdType"
2011-02-18,20,-1.5578,"2012-10",,,,"WTI _ 20"
2011-02-18,21,-1.57121538461539,"2012-11",,,,"WTI _ 21"
2011-02-18,22,-84.7361538461539,"2012-12",,,,"WTI _ 22"
2011-02-18,23,-84.7461538461538,"2013-01",,,,"WTI _ 23"
2011-02-18,24,-84.7756538461538,"2013-02",,,,"WTI _ 24"
2011-02-18,25,-1.57876923076923,"2013-03",,,,"WTI _ 25"
2011-02-18,26,-1.58475384615385,"2013-04",,,,"WTI _ 26"
2011-02-18,27,-84.8888538461539,"2013-05",,,,"WTI _ 27"
2011-02-18,28,-84.9311538461538,"2013-06",,,,"WTI _ 28"
2011-02-18,29,-84.9852538461539,"2013-07",,,,"WTI _ 29"
2011-02-18,30,-1.61623076923077,"2013-08",,,-4.56082905982906,"WTI _ 30"
2011-02-18,31,-1.62676923076923,"2013-09",,,,"WTI _ 31"
2011-02-18,32,-85.2004538461538,"2013-10",,,,"WTI _ 32"
2011-02-18,33,-85.2591538461539,"2013-11",,,,"WTI _ 33"
2011-02-21,0,0,"2011-02",,-0.43058086696112,,"WTI _ 00"
2011-02-21,1,76.4518615384615,"2011-03",,-0.125267873745042,0,"WTI _ 01"
2011-02-21,2,76.163,"2011-04",,0.193237642446152,0.288861538461539,"WTI _ 02"
2011-02-21,3,-4.4503,"2011-05",,0.62393169322554,,"WTI _ 03"
2011-02-21,4,-5.4183,"2011-06",,-0.25114704129239,,"WTI _ 04"
2011-02-21,5,-6.1155,"2011-07",,-0.44808249618924,,"WTI _ 05"
2011-02-21,6,75.6530615384615,"2011-08",,-0.122430375851251,0.127484615384615,"WTI _ 06"
2011-02-21,7,75.5759076923077,"2011-09",,0.202053465567938,,"WTI _ 07"
2011-02-21,8,-7.52929999999999,"2011-10",,0.635350204130593,,"WTI _ 08"
2011-02-21,9,-7.8827,"2011-11",,-0.255497922361831,,"WTI _ 09"
2011-02-21,10,-8.17269999999999,"2011-12",,-0.453553562100516,,"WTI _ 10"
2011-02-21,11,75.3816923076923,"2012-01",,-0.12036531283573,,"WTI _ 11"
2011-02-21,12,75.3552307692308,"2012-02",,0.20454761823595,0.0496384615384618,"WTI _ 12"
2011-02-21,13,-8.7169,"2012-03",,0.636198671135255,,"WTI _ 13"
2011-02-21,14,-8.848,"2012-04",,-0.256628334411248,,"WTI _ 14"
2011-02-21,15,-8.95959999999999,"2012-05",,-0.45375369186538,,"WTI _ 15"
2011-02-21,16,75.2868153846154,"2012-06",,-0.118489864002926,,"WTI _ 16"
2011-02-21,17,75.2786153846154,"2012-07",,0.204684087843016,,"WTI _ 17"
2011-02-21,18,-9.13029999999999,"2012-08",,0.633963483067613,,"WTI _ 18"
2011-02-21,19,-9.2076,"2012-09",,-0.256654400367415,,"WTI _ 19"
2011-02-21,20,-9.3125,"2012-10",,-0.452887377135353,,"WTI _ 20"
2011-02-21,21,75.2311384615385,"2012-11",,-0.116551171040458,,"WTI _ 21"
2011-02-21,22,75.2371538461538,"2012-12",,0.204737908957146,,"WTI _ 22"
2011-02-21,23,-9.316,"2013-01",,0.632204536700821,,"WTI _ 23"
2011-02-21,24,-9.316,"2013-02",,-0.256494659041463,,"WTI _ 24"
2011-02-21,25,-9.319,"2013-03",,-0.451262420932701,,"WTI _ 25"
2011-02-21,26,75.2382,"2013-04",,-0.115549018336543,,"WTI _ 26"
2011-02-21,27,75.2360923076923,"2013-05",,0.203432860971596,,"WTI _ 27"
2011-02-21,28,-9.36499999999999,"2013-06",,0.628148919698659,,"WTI _ 28"
2011-02-21,29,-9.39869999999999,"2013-07",,-0.256136254293529,,"WTI _ 29"
2011-02-21,30,-9.4442,"2013-08",,,4.71107948717949,"WTI _ 30"
2011-02-21,31,75.2127692307692,"2013-09",,,,"WTI _ 31"
2011-02-21,32,75.2034923076923,"2013-10",,,,"WTI _ 32"
2011-02-21,33,-9.59599999999999,"2013-11",,,,"WTI _ 33"
2011-02-22,0,0,"2011-02",,,,"WTI _ 00"
2011-02-22,1,-1.2085,"2011-03",,,0,"WTI _ 01"
2011-02-22,2,80.4924615384615,"2011-04",,,-81.7009615384615,"WTI _ 02"
2011-02-22,3,80.3604153846154,"2011-05",,,,"WTI _ 03"
2011-02-22,4,-4.20059999999999,"2011-06",,,,"WTI _ 04"
2011-02-22,5,-4.71250000000001,"2011-07",,,,"WTI _ 05"
2011-02-22,6,-5.0985,"2011-08",,,21.3977403846154,"WTI _ 06"
2011-02-22,7,80.0488461538462,"2011-09",,,,"WTI _ 07"
2011-02-22,8,80.0015846153846,"2011-10",,,,"WTI _ 08"
2011-02-22,9,-6.0587,"2011-11",,,,"WTI _ 09"
2011-02-22,10,-6.2953,"2011-12",,,,"WTI _ 10"
2011-02-22,11,-6.471,"2012-01",,,,"WTI _ 11"
2011-02-22,12,79.8764615384615,"2012-02",,,-14.1624935897436,"WTI _ 12"
2011-02-22,13,79.8600923076923,"2012-03",,,,"WTI _ 13"
2011-02-22,14,-6.792,"2012-04",,,,"WTI _ 14"
2011-02-22,15,-6.86199999999999,"2012-05",,,,"WTI _ 15"
2011-02-22,16,-6.86199999999999,"2012-06",,,,"WTI _ 16"
2011-02-22,17,79.8349230769231,"2012-07",,,,"WTI _ 17"
2011-02-22,18,79.8338461538462,"2012-08",,,,"WTI _ 18"
2011-02-22,19,-6.8946,"2012-09",,,,"WTI _ 19"
2011-02-22,20,-6.9372,"2012-10",,,,"WTI _ 20"
2011-02-22,21,-6.94200000000001,"2012-11",,,,"WTI _ 21"
2011-02-22,22,79.832,"2012-12",,,,"WTI _ 22"
2011-02-22,23,79.8405692307692,"2013-01",,,,"WTI _ 23"
2011-02-22,24,-6.7794,"2013-02",,,,"WTI _ 24"
2011-02-22,25,-6.74299999999999,"2013-03",,,,"WTI _ 25"
2011-02-22,26,-6.7165,"2013-04",,,,"WTI _ 26"
2011-02-22,27,79.8605230769231,"2013-05",,,,"WTI _ 27"
2011-02-22,28,79.8630769230769,"2013-06",,,,"WTI _ 28"
2011-02-22,29,-6.6688,"2013-07",,,,"WTI _ 29"
2011-02-22,30,-6.66200000000001,"2013-08",,-0.380311645734517,4.80769230769231,"WTI _ 30"
2011-02-22,31,-6.66500000000001,"2013-09",,,,"WTI _ 31"
2011-02-22,32,79.8632153846154,"2013-10",,,,"WTI _ 32"
2011-02-22,33,79.8615384615385,"2013-11",,,,"WTI _ 33"
2011-02-23,0,0,"2011-02",,,,"WTI _ 00"
2011-02-23,1,-0.392600000000002,"2011-03",,,0,"WTI _ 01"
2011-02-23,2,-1.55250000000001,"2011-04",,,1.15990000000001,"WTI _ 02"
2011-02-23,3,80.6041692307692,"2011-05",,,,"WTI _ 03"
2011-02-23,4,80.5248923076923,"2011-06",,,,"WTI _ 04"
2011-02-23,5,-3.05500000000001,"2011-07",,,,"WTI _ 05"
2011-02-23,6,-3.3383,"2011-08",,,0.446449999999999,"WTI _ 06"
2011-02-23,7,-3.6429,"2011-09",,,,"WTI _ 07"
2011-02-23,8,80.3456461538461,"2011-10",,,,"WTI _ 08"
2011-02-23,9,80.3138461538462,"2011-11",,,,"WTI _ 09"
2011-02-23,10,-4.24000000000001,"2011-12",,,,"WTI _ 10"
2011-02-23,11,-4.3245,"2012-01",,,,"WTI _ 11"
2011-02-23,12,-4.376,"2012-02",,,0.17295,"WTI _ 12"
2011-02-23,13,80.2665692307692,"2012-03",,,,"WTI _ 13"
2011-02-23,14,80.2632307692308,"2012-04",,,,"WTI _ 14"
2011-02-23,15,-4.42910000000001,"2012-05",,,,"WTI _ 15"
2011-02-23,16,-4.3867,"2012-06",,,,"WTI _ 16"
2011-02-23,17,-4.3467,"2012-07",,,,"WTI _ 17"
2011-02-23,18,80.2800615384615,"2012-08",,,,"WTI _ 18"
2011-02-23,19,80.2816153846154,"2012-09",,,,"WTI _ 19"
2011-02-23,20,-4.3352,"2012-10",,,,"WTI _ 20"
2011-02-23,21,-4.31,"2012-11",,,,"WTI _ 21"
2011-02-23,22,-4.19500000000001,"2012-12",,,,"WTI _ 22"
2011-02-23,23,80.3112769230769,"2013-01",,,,"WTI _ 23"
2011-02-23,24,80.3218615384615,"2013-02",,,,"WTI _ 24"
2011-02-23,25,-3.96900000000001,"2013-03",,,,"WTI _ 25"
2011-02-23,26,-3.90090000000001,"2013-04",,,,"WTI _ 26"
2011-02-23,27,-3.84050000000001,"2013-05",,,,"WTI _ 27"
2011-02-23,28,80.3563076923077,"2013-06",,,,"WTI _ 28"
2011-02-23,29,80.3594461538462,"2013-07",,,,"WTI _ 29"
2011-02-23,30,-3.78,"2013-08",,,-0.0331111111111113,"WTI _ 30"
2011-02-23,31,-3.78,"2013-09",,,,"WTI _ 31"
2011-02-23,32,-3.783,"2013-10",,,,"WTI _ 32"
2011-02-23,33,80.3618461538461,"2013-11",,,,"WTI _ 33"
2011-02-24,0,0,"2011-02",,-0.386207944809435,,"WTI _ 00"
2011-02-24,1,-84.7006076923077,"2011-03",,0.00352608392295827,0,"WTI _ 01"
2011-02-24,2,-86.1318076923077,"2011-04",,0.142840611418505,1.43119999999999,"WTI _ 02"
2011-02-24,3,-86.7780076923077,"2011-05",,0.45771371182474,,"WTI _ 03"
2011-02-24,4,-0.464123076923078,"2011-06",,-0.197425028992256,,"WTI _ 04"
2011-02-24,5,-0.491538461538461,"2011-07",,-0.404860707712793,,"WTI _ 05"
2011-02-24,6,-87.4766076923077,"2011-08",,0.0103967490757707,0.336200000000002,"WTI _ 06"
2011-02-24,7,-87.5513076923077,"2011-09",,0.150922125214702,,"WTI _ 07"
2011-02-24,8,-87.5856076923077,"2011-10",,0.465870050443178,,"WTI _ 08"
2011-02-24,9,-0.518969230769232,"2011-11",,-0.202372002433642,,"WTI _ 09"
2011-02-24,10,-0.501030769230768,"2011-12",,-0.411015372521941,,"WTI _ 10"
2011-02-24,11,-87.2488076923077,"2012-01",,0.0136535873741444,,"WTI _ 11"
2011-02-24,12,-87.0373076923077,"2012-02",,0.1535593411014,-0.0732166666666672,"WTI _ 12"
2011-02-24,13,-86.7714076923077,"2012-03",,0.465949220962491,,"WTI _ 13"
2011-02-24,14,-0.360769230769231,"2012-04",,-0.204105720224234,,"WTI _ 14"
2011-02-24,15,-0.324199999999999,"2012-05",,-0.411809576052513,,"WTI _ 15"
2011-02-24,16,-86.0556076923077,"2012-06",,0.0156467478841006,,"WTI _ 16"
2011-02-24,17,-85.8256076923077,"2012-07",,0.154086994256283,,"WTI _ 17"
2011-02-24,18,-85.5958076923077,"2012-08",,0.463914593896706,,"WTI _ 18"
2011-02-24,19,-0.184123076923077,"2012-09",,-0.204726177007008,,"WTI _ 19"
2011-02-24,20,-0.154184615384615,"2012-10",,-0.411453313353575,,"WTI _ 20"
2011-02-24,21,-84.9594076923077,"2012-11",,0.0174277913731801,,"WTI _ 21"
2011-02-24,22,-84.7453076923077,"2012-12",,0.154266160771095,,"WTI _ 22"
2011-02-24,23,-84.5323076923077,"2013-01",,0.462234519389749,,"WTI _ 23"
2011-02-24,24,-0.0210461538461537,"2013-02",,-0.204988370063545,,"WTI _ 24"
2011-02-24,25,0.00876923076923042,"2013-03",,-0.410187235398035,,"WTI _ 25"
2011-02-24,26,-83.9532076923077,"2013-04",,0.0180060551698626,,"WTI _ 26"
2011-02-24,27,-83.7714076923077,"2013-05",,0.153240501466064,,"WTI _ 27"
2011-02-24,28,-83.6173076923077,"2013-06",,0.458667964948899,,"WTI _ 28"
2011-02-24,29,0.110984615384616,"2013-07",,-0.205160480664006,,"WTI _ 29"
2011-02-24,30,0.13076923076923,"2013-08",,,-4.84267094017094,"WTI _ 30"
2011-02-24,31,-83.2423076923077,"2013-09",,,,"WTI _ 31"
2011-02-24,32,-83.1449076923077,"2013-10",,,,"WTI _ 32"
2011-02-24,33,-83.0703076923077,"2013-11",,,,"WTI _ 33"
2011-02-25,0,0,"2011-02",,,,"WTI _ 00"
2011-02-25,1,-0.0725692307692309,"2011-03",,,0,"WTI _ 01"
2011-02-25,2,-83.6460769230769,"2011-04",,,83.5735076923077,"WTI _ 02"
2011-02-25,3,-84.3473769230769,"2011-05",,,,"WTI _ 03"
2011-02-25,4,-84.9666769230769,"2011-06",,,,"WTI _ 04"
2011-02-25,5,-0.540615384615386,"2011-07",,,,"WTI _ 05"
2011-02-25,6,-0.572107692307693,"2011-08",,,-20.7684923076923,"WTI _ 06"
2011-02-25,7,-85.7025769230769,"2011-09",,,,"WTI _ 07"
2011-02-25,8,-85.8097769230769,"2011-10",,,,"WTI _ 08"
2011-02-25,9,-85.8597769230769,"2011-11",,,,"WTI _ 09"
2011-02-25,10,-0.614876923076924,"2011-12",,,,"WTI _ 10"
2011-02-25,11,-0.597615384615386,"2012-01",,,,"WTI _ 11"
2011-02-25,12,-85.5510769230769,"2012-02",,,14.1631615384615,"WTI _ 12"
2011-02-25,13,-85.2957769230769,"2012-03",,,,"WTI _ 13"
2011-02-25,14,-85.0830769230769,"2012-04",,,,"WTI _ 14"
2011-02-25,15,-0.472446153846153,"2012-05",,,,"WTI _ 15"
2011-02-25,16,-0.443076923076923,"2012-06",,,,"WTI _ 16"
2011-02-25,17,-84.5330769230769,"2012-07",,,,"WTI _ 17"
2011-02-25,18,-84.4017769230769,"2012-08",,,,"WTI _ 18"
2011-02-25,19,-84.3177769230769,"2012-09",,,,"WTI _ 19"
2011-02-25,20,-0.371646153846156,"2012-10",,,,"WTI _ 20"
2011-02-25,21,-0.34923076923077,"2012-11",,,,"WTI _ 21"
2011-02-25,22,-83.9275769230769,"2012-12",,,,"WTI _ 22"
2011-02-25,23,-83.8097769230769,"2013-01",,,,"WTI _ 23"
2011-02-25,24,-83.7146769230769,"2013-02",,,,"WTI _ 24"
2011-02-25,25,-0.277384615384616,"2013-03",,,,"WTI _ 25"
2011-02-25,26,-0.264338461538461,"2013-04",,,,"WTI _ 26"
2011-02-25,27,-83.4607769230769,"2013-05",,,,"WTI _ 27"
2011-02-25,28,-83.4010769230769,"2013-06",,,,"WTI _ 28"
2011-02-25,29,-83.3603769230769,"2013-07",,,,"WTI _ 29"
2011-02-25,30,-0.231184615384615,"2013-08",,-0.334933289319082,-4.73999401709402,"WTI _ 30"
2011-02-25,31,-0.228769230769231,"2013-09",,,,"WTI _ 31"
2011-02-25,32,-83.3030769230769,"2013-10",,,,"WTI _ 32"
2011-02-25,33,-83.2910769230769,"2013-11",,,,"WTI _ 33"
2011-02-28,0,0,"2011-02",,,,"WTI _ 00"
2011-02-28,1,84.2358153846154,"2011-03",,,0,"WTI _ 01"
2011-02-28,2,84.0483076923077,"2011-04",,,0.187507692307692,"WTI _ 02"
2011-02-28,3,-2.2371,"2011-05",,,,"WTI _ 03"
2011-02-28,4,-2.73820000000001,"2011-06",,,,"WTI _ 04"
2011-02-28,5,-3.0505,"2011-07",,,,"WTI _ 05"
2011-02-28,6,83.8025076923077,"2011-08",,,0.0614499999999998,"WTI _ 06"
2011-02-28,7,83.7783538461538,"2011-09",,,,"WTI _ 07"
2011-02-28,8,-3.52000000000001,"2011-10",,,,"WTI _ 08"
2011-02-28,9,-3.6067,"2011-11",,,,"WTI _ 09"
2011-02-28,10,-3.5733,"2011-12",,,,"WTI _ 10"
2011-02-28,11,83.7787692307692,"2012-01",,,,"WTI _ 11"
2011-02-28,12,83.8123076923077,"2012-02",,,-0.00163333333333338,"WTI _ 12"
2011-02-28,13,-2.9191,"2012-03",,,,"WTI _ 13"
2011-02-28,14,-2.691,"2012-04",,,,"WTI _ 14"
2011-02-28,15,-2.4727,"2012-05",,,,"WTI _ 15"
2011-02-28,16,83.9551230769231,"2012-06",,,,"WTI _ 16"
2011-02-28,17,83.9833384615385,"2012-07",,,,"WTI _ 17"
2011-02-28,18,-1.9148,"2012-08",,,,"WTI _ 18"
2011-02-28,19,-1.7953,"2012-09",,,,"WTI _ 19"
2011-02-28,20,-1.6896,"2012-10",,,,"WTI _ 20"
2011-02-28,21,84.0675846153846,"2012-11",,,,"WTI _ 21"
2011-02-28,22,84.0971538461538,"2012-12",,,,"WTI _ 22"
2011-02-28,23,-1.1533,"2013-01",,,,"WTI _ 23"
2011-02-28,24,-0.99260000000001,"2013-02",,,,"WTI _ 24"
2011-02-28,25,-0.850999999999999,"2013-03",,,,"WTI _ 25"
2011-02-28,26,84.19,"2013-04",,,,"WTI _ 26"
2011-02-28,27,84.2067076923077,"2013-05",,,,"WTI _ 27"
2011-02-28,28,-0.539000000000001,"2013-06",,,,"WTI _ 28"
2011-02-28,29,-0.474100000000007,"2013-07",,,,"WTI _ 29"
2011-02-28,30,-0.4255,"2013-08",,,4.6798782051282,"WTI _ 30"
2011-02-28,31,84.2421538461538,"2013-09",,,,"WTI _ 31"
2011-02-28,32,84.2463230769231,"2013-10",,,,"WTI _ 32"
2011-02-28,33,-0.341000000000008,"2013-11",,,,"WTI _ 33"
2011-03-01,0,0,"2011-03",,-0.286210001243175,,"WTI _ 00"
2011-03-01,1,-1.4383,"2011-04",,0.202129949359023,0,"WTI _ 01"
2011-03-01,2,82.2403692307692,"2011-05",,0.0585794756101019,-83.6786692307692,"WTI _ 02"
2011-03-01,3,82.1461846153846,"2011-06",,0.289368469023053,,"WTI _ 03"
2011-03-01,4,-3.1598,"2011-07",,-0.252363847401379,,"WTI _ 04"
2011-03-01,5,-3.43089999999999,"2011-08",,-0.300607037378848,,"WTI _ 05"
2011-03-01,6,-3.6962,"2011-09",,0.213685460943545,21.4841423076923,"WTI _ 06"
2011-03-01,7,81.9723846153846,"2011-10",,0.0645697895059401,,"WTI _ 07"
2011-03-01,8,81.9518615384615,"2011-11",,0.295070905024339,,"WTI _ 08"
2011-03-01,9,-4.06480000000001,"2011-12",,-0.257115542600265,,"WTI _ 09"
2011-03-01,10,-3.9828,"2012-01",,-0.305766809180911,,"WTI _ 10"
2011-03-01,11,-3.83880000000001,"2012-02",,0.216808730888408,,"WTI _ 11"
2011-03-01,12,82.0175076923077,"2012-03",,0.0671430293109486,-14.2856179487179,"WTI _ 12"
2011-03-01,13,82.0473538461538,"2012-04",,0.29571108857301,,"WTI _ 13"
2011-03-01,14,-3.24120000000001,"2012-05",,-0.257904796873003,,"WTI _ 14"
2011-03-01,15,-3.0715,"2012-06",,-0.307087335289479,,"WTI _ 15"
2011-03-01,16,-2.9181,"2012-07",,0.216840050995001,,"WTI _ 16"
2011-03-01,17,82.1428615384615,"2012-08",,0.0682191428230434,,"WTI _ 17"
2011-03-01,18,82.1567846153846,"2012-09",,0.294635721215078,,"WTI _ 18"
2011-03-01,19,-2.62049999999999,"2012-10",,-0.257787057301767,,"WTI _ 19"
2011-03-01,20,-2.4877,"2012-11",,-0.30716873207026,,"WTI _ 20"
2011-03-01,21,-2.33580000000001,"2012-12",,0.217037080504575,,"WTI _ 21"
2011-03-01,22,82.2328923076923,"2013-01",,0.0685552786741029,,"WTI _ 22"
2011-03-01,23,82.2500615384615,"2013-02",,0.293449257686144,,"WTI _ 23"
2011-03-01,24,-1.9978,"2013-03",,-0.257473352718144,,"WTI _ 24"
2011-03-01,25,-1.913,"2013-04",,-0.306433969328075,,"WTI _ 25"
2011-03-01,26,-1.8389,"2013-05",,0.216213263079119,,"WTI _ 26"
2011-03-01,27,82.2962769230769,"2013-06",,0.0676639987732119,,"WTI _ 27"
2011-03-01,28,82.3015692307692,"2013-07",,0.290519698612684,,"WTI _ 28"
2011-03-01,29,-1.74120000000001,"2013-08",,-0.257302393116736,,"WTI _ 29"
2011-03-01,30,-1.73479999999999,"2013-09",,,4.65290598290598,"WTI _ 30"
2011-03-01,31,-1.73479999999999,"2013-10",,,,"WTI _ 31"
2011-03-01,32,82.3061230769231,"2013-11",,,,"WTI _ 32"
2011-03-01,33,82.3087846153846,"2013-12",,,,"WTI _ 33"
2011-03-02,0,0,"2011-03",,,,"WTI _ 00"
2011-03-02,1,-1.4041,"2011-04",,,0,"WTI _ 01"
2011-03-02,2,-2.0048,"2011-05",,,0.600700000000003,"WTI _ 02"
2011-03-02,3,84.9910384615385,"2011-06",,,,"WTI _ 03"
2011-03-02,4,84.9492846153846,"2011-07",,,,"WTI _ 04"
2011-03-02,5,-2.93389999999999,"2011-08",,,,"WTI _ 05"
2011-03-02,6,-3.12389999999999,"2011-09",,,0.279774999999997,"WTI _ 06"
2011-03-02,7,-3.2591,"2011-10",,,,"WTI _ 07"
2011-03-02,8,84.8621769230769,"2011-11",,,,"WTI _ 08"
2011-03-02,9,84.8780846153846,"2011-12",,,,"WTI _ 09"
2011-03-02,10,-3.0091,"2012-01",,,,"WTI _ 10"
2011-03-02,11,-2.80409999999999,"2012-02",,,,"WTI _ 11"
2011-03-02,12,-2.5236,"2012-03",,,-0.100049999999998,"WTI _ 12"
2011-03-02,13,85.0218230769231,"2012-04",,,,"WTI _ 13"
2011-03-02,14,85.0609769230769,"2012-05",,,,"WTI _ 14"
2011-03-02,15,-1.7491,"2012-06",,,,"WTI _ 15"
2011-03-02,16,-1.5124,"2012-07",,,,"WTI _ 16"
2011-03-02,17,-1.29299999999999,"2012-08",,,,"WTI _ 17"
2011-03-02,18,85.1966538461539,"2012-09",,,,"WTI _ 18"
2011-03-02,19,85.2185307692308,"2012-10",,,,"WTI _ 19"
2011-03-02,20,-0.799099999999996,"2012-11",,,,"WTI _ 20"
2011-03-02,21,-0.616100000000003,"2012-12",,,,"WTI _ 21"
2011-03-02,22,-0.445799999999991,"2013-01",,,,"WTI _ 22"
2011-03-02,23,85.3238538461539,"2013-02",,,,"WTI _ 23"
2011-03-02,24,85.3445923076923,"2013-03",,,,"WTI _ 24"
2011-03-02,25,-0.0364000000000004,"2013-04",,,,"WTI _ 25"
2011-03-02,26,0.0858999999999952,"2013-05",,,,"WTI _ 26"
2011-03-02,27,0.187899999999999,"2013-06",,,,"WTI _ 27"
2011-03-02,28,85.4117461538462,"2013-07",,,,"WTI _ 28"
2011-03-02,29,85.4240538461539,"2013-08",,,,"WTI _ 29"
2011-03-02,30,0.418900000000008,"2013-09",,-0.357086266759723,-0.163472222222223,"WTI _ 30"
2011-03-02,31,0.476100000000002,"2013-10",,,,"WTI _ 31"
2011-03-02,32,0.519900000000007,"2013-11",,,,"WTI _ 32"
2011-03-02,33,85.4534692307692,"2013-12",,,,"WTI _ 33"
2011-03-03,0,0,"2011-03",,,,"WTI _ 00"
2011-03-03,1,-88.2776923076923,"2011-04",,,0,"WTI _ 01"
2011-03-03,2,-88.7962923076923,"2011-05",,,0.518600000000006,"WTI _ 02"
2011-03-03,3,-89.1908923076923,"2011-06",,,,"WTI _ 03"
2011-03-03,4,-0.340923076923076,"2011-07",,,,"WTI _ 04"
2011-03-03,5,-0.362076923076923,"2011-08",,,,"WTI _ 05"
2011-03-03,6,-89.6519923076923,"2011-09",,,0.213925,"WTI _ 06"
2011-03-03,7,-89.7243923076923,"2011-10",,,,"WTI _ 07"
2011-03-03,8,-89.7343923076923,"2011-11",,,,"WTI _ 08"
2011-03-03,9,-0.375892307692308,"2011-12",,,,"WTI _ 09"
2011-03-03,10,-0.347692307692306,"2012-01",,,,"WTI _ 10"
2011-03-03,11,-89.2366923076923,"2012-02",,,,"WTI _ 11"
2011-03-03,12,-88.9494923076923,"2012-03",,,-0.117083333333333,"WTI _ 12"
2011-03-03,13,-88.7026923076923,"2012-04",,,,"WTI _ 13"
2011-03-03,14,-0.195246153846153,"2012-05",,,,"WTI _ 14"
2011-03-03,15,-0.152815384615383,"2012-06",,,,"WTI _ 15"
2011-03-03,16,-87.9243923076923,"2012-07",,,,"WTI _ 16"
2011-03-03,17,-87.6880923076923,"2012-08",,,,"WTI _ 17"
2011-03-03,18,-87.5134923076923,"2012-09",,,,"WTI _ 18"
2011-03-03,19,-0.0297692307692312,"2012-10",,,,"WTI _ 19"
2011-03-03,20,-0.00175384615384644,"2012-11",,,,"WTI _ 20"
2011-03-03,21,-87.0011923076923,"2012-12",,,,"WTI _ 21"
2011-03-03,22,-86.8209923076923,"2013-01",,,,"WTI _ 22"
2011-03-03,23,-86.6602923076923,"2013-02",,,,"WTI _ 23"
2011-03-03,24,0.103384615384616,"2013-03",,,,"WTI _ 24"
2011-03-03,25,0.123923076923077,"2013-04",,,,"WTI _ 25"
2011-03-03,26,-86.2558923076923,"2013-05",,,,"WTI _ 26"
2011-03-03,27,-86.1606923076923,"2013-06",,,,"WTI _ 27"
2011-03-03,28,-86.0753923076923,"2013-07",,,,"WTI _ 28"
2011-03-03,29,0.181815384615385,"2013-08",,,,"WTI _ 29"
2011-03-03,30,0.19,"2013-09",,,-4.95219401709402,"WTI _ 30"
2011-03-03,31,-85.9054923076923,"2013-10",,,,"WTI _ 31"
2011-03-03,32,-85.8656923076923,"2013-11",,,,"WTI _ 32"
2011-03-03,33,-85.8276923076923,"2013-12",,,,"WTI _ 33"
2011-03-04,0,0,"2011-03",,-0.218977154803194,,"WTI _ 00"
2011-03-04,1,-0.149000000000001,"2011-04",,0.276544001720586,0,"WTI _ 01"
2011-03-04,2,-88.4638615384615,"2011-05",,0.0600387098548781,88.3148615384615,"WTI _ 02"
2011-03-04,3,-88.8815615384615,"2011-06",,0.223365061296957,,"WTI _ 03"
2011-03-04,4,-89.1494615384615,"2011-07",,-0.329615912543122,,"WTI _ 04"
2011-03-04,5,-0.369646153846157,"2011-08",,-0.231499438838574,,"WTI _ 05"
2011-03-04,6,-0.394876923076923,"2011-09",,0.288765324577043,-22.0172461538462,"WTI _ 06"
2011-03-04,7,-89.6124615384615,"2011-10",,0.0656829444386043,,"WTI _ 07"
2011-03-04,8,-89.6657615384615,"2011-11",,0.228088946619893,,"WTI _ 08"
2011-03-04,9,-89.6124615384615,"2011-12",,-0.33473092670232,,"WTI _ 09"
2011-03-04,10,-0.388923076923076,"2012-01",,-0.236342536148051,,"WTI _ 10"
2011-03-04,11,-0.359384615384615,"2012-02",,0.29153894816432,,"WTI _ 11"
2011-03-04,12,-89.0042615384615,"2012-03",,0.0681380048855933,14.7682307692308,"WTI _ 12"
2011-03-04,13,-88.7634615384615,"2012-04",,0.228841822992736,,"WTI _ 13"
2011-03-04,14,-88.5397615384615,"2012-05",,-0.334743832748911,,"WTI _ 14"
2011-03-04,15,-0.208353846153846,"2012-06",,-0.238011880959542,,"WTI _ 15"
2011-03-04,16,-0.173999999999999,"2012-07",,0.290649426932159,,"WTI _ 16"
2011-03-04,17,-87.8733615384615,"2012-08",,0.0691423645467199,,"WTI _ 17"
2011-03-04,18,-87.7245615384615,"2012-09",,0.227981264114609,,"WTI _ 18"
2011-03-04,19,-87.6120615384615,"2012-10",,-0.333965849150367,,"WTI _ 19"
2011-03-04,20,-0.0792769230769252,"2012-11",,-0.238386149314167,,"WTI _ 20"
2011-03-04,21,-0.0530769230769224,"2012-12",,0.290186510737122,,"WTI _ 21"
2011-03-04,22,-87.1357615384615,"2013-01",,0.0694170159470457,,"WTI _ 22"
2011-03-04,23,-87.0013615384615,"2013-02",,0.226948092305988,,"WTI _ 23"
2011-03-04,24,-86.8794615384615,"2013-03",,-0.333120089154194,,"WTI _ 24"
2011-03-04,25,0.0255846153846147,"2013-04",,-0.237975013663005,,"WTI _ 25"
2011-03-04,26,0.0401999999999987,"2013-05",,0.288873134369923,,"WTI _ 26"
2011-03-04,27,-86.6144615384615,"2013-06",,0.0684858094899624,,"WTI _ 27"
2011-03-04,28,-86.5565615384615,"2013-07",,0.224416625619032,,"WTI _ 28"
2011-03-04,29,-86.5079615384615,"2013-08",,-0.332664517115916,,"WTI _ 29"
2011-03-04,30,0.0719999999999992,"2013-09",,,-4.9486811965812,"WTI _ 30"
2011-03-04,31,0.0761692307692297,"2013-10",,,,"WTI _ 31"
2011-03-04,32,-86.4174615384615,"2013-11",,,,"WTI _ 32"
